Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
97235.0,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.724921033044072,-8.6030380974132,-15.2318333653018,4.4170546100965895,-12.893520208605402,-0.10962845638889,-3.54722989444144,-2.1778239975784497,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.3890409214005497,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,1
41116.0,-3.60054350412378,4.51904694695796,-6.34088353532231,6.21476727765717,-5.829557636648,-2.4780949557906,-9.938411558617721,2.83008605053969,-5.65916161145799,-11.298156491538201,7.2529532268294,-14.2750918465127,0.18890328374228,-14.5559572107641,-0.33828854745335696,-12.1465401437589,-25.162799369324798,-9.04284515066473,0.7875788078082009,1.38474276211824,2.26377035551642,0.6207493450005279,-0.094068667085379,0.5367190873812709,0.398142307216228,0.00827658674987802,2.05352425334029,0.8357490029541279,3.79,1
127466.0,1.89880862398402,0.38487354880551705,-0.5313019639654509,3.95436555852044,0.165294879581724,-0.0770431270213174,0.052282581670328,-0.0266998153189107,-0.47556056971491,1.40317019031308,-1.62465788421812,-0.65518950791267,-1.18049663581381,0.20877072373661495,-1.3677140616025,0.43657368850582107,-0.38937070720607503,-0.4873164878050821,-1.4101392843336895,-0.38279415897662,0.0702220565585416,0.341277115882539,0.100574991413206,-0.0458303151224599,0.0815469619985461,0.103742954605362,-0.030344235968643,-0.0532474283308888,7.57,0
128610.0,1.77851907492316,-0.112447301431216,-1.23422267155675,0.9967458718372868,0.961386127458605,1.80723675247825,-0.62428657898201,0.6147672497000489,0.549400222732123,-0.324278242349151,1.18932768603646,0.921828472239625,0.14203563607352498,-1.00612256852462,0.685897660389935,0.283751426732077,0.5984070528044301,-0.278735273300715,-1.1191041406480902,-0.18761522706411604,-0.183639047275865,-0.421275600244497,0.3648287628845249,-1.12672452104301,-0.5234824929637779,-0.902220470950972,0.103952037678834,-0.0136076537330286,34.4,0
128594.0,-2.51480829175925,-1.14725593164754,0.398488501471546,-0.47825987571687,1.92826455437776,1.62793926874807,0.6300398127901421,0.0995226011179887,0.309136882406684,-0.128975736649804,0.829079972410152,0.477642492801457,-0.4212809943413221,-0.055019394948970006,0.4088759164621429,-1.32747940226244,0.356517549240999,-1.03446989990577,0.789430671254946,-0.277184584235016,-0.282328477133823,-0.12827955273718902,-0.968539295971816,-0.8483504889309681,0.28885458283688503,0.130996025073564,-0.751006456480467,-0.726596454445914,134.6,0
128564.0,-0.653499886804975,1.06335876913066,0.05811725313285,-0.806438244234298,0.330538237391276,-0.668099494107388,0.592060203046173,0.43970406746187,-0.456572873671071,-0.5283761522707721,0.13337159283389802,0.30641547514139506,-0.95178587196996,0.8454937600460501,-1.01989359624738,0.30029103753399605,-0.5261695564766591,0.0467246841265809,0.4243661428538471,-0.14126735812105198,-0.16226954569466698,-0.521026495483935,0.0293837971979424,-0.363571113102828,-0.600381146986668,0.140276739573352,0.21768235628961,0.152702024774451,6.79,0
128695.0,1.83263850063118,-0.6123586920784351,-0.6239656018238879,0.124265796655471,0.393661019362076,1.9463480383352,-0.967073596099278,0.596911818668853,1.13246614101081,-0.19800032104480605,-0.13758237446201,0.908777683991947,0.6708553859099039,-0.253754368398965,1.3978008522961598,-0.937875238343751,0.6101340694529979,-1.91071563402188,-1.73435100641605,-0.260036707840164,0.30124587610284803,1.2438752990537,0.264532270216057,-0.6916582369932162,-0.47173077446842,0.71668887486979,0.0473406592594234,-0.0575985013200029,8.7,0
128491.0,-0.566375199754501,0.374386249031349,1.84974527155641,-1.07330368338513,0.15499214756474405,-0.215945604249414,0.820767033333157,-0.0584351637940783,0.245301340225293,-0.847629054703323,0.8349177598654192,0.773695263685224,-0.18923569136046894,-0.158391803783727,-0.6971435839654151,0.40400851939717,-1.0862484512439,0.271020380729137,-0.5255892025621021,-0.0182595532395163,-0.0725291860185463,-0.125085671933345,-0.00261789949838538,-0.0363584191196189,-0.3649736422857199,-0.7675927653430942,-0.038141199952108,-0.0780026749081862,49.99,0
155359.0,-1.067713272294,5.262312109449058,-8.4385670664835,7.31648729995658,0.00825357291648694,-2.12593631959976,-3.3070357352934,1.86983752340028,-4.52258362448849,-5.17281182346005,5.59112619350265,-5.64041745782421,0.7845100386056891,-12.043805615846301,0.35381487488698105,-1.92055816814255,-1.87992827944447,0.6797512992294089,0.797641375455208,0.8214045486714742,0.5477897865181529,-0.491959821843257,0.0559141341245579,-1.14536853471475,0.0689513455242996,0.535054734945035,0.539263072143882,0.124255055772618,0.77,1
128576.0,-0.7218129284213141,0.940952524363772,0.036024967811866,-0.5609877062088531,1.60506422739606,-0.5594034637596961,1.3347123250203998,-1.66044208413995,0.161374061210901,0.199250408500226,1.14281060283645,0.313280366297546,0.465927468048649,-1.4549852306012498,0.126367703186827,0.0361580755971188,-0.250164245355991,1.20441145468979,0.430209691136692,-0.0348779684195619,0.854289977614354,0.907711283539356,-0.203081545486485,-0.545280994432533,-0.0512600508788681,-0.163144205865595,-0.203975804588543,-0.4430316592988111,9.95,0
127449.0,0.298442054932292,-0.10458799678915,0.541482390056773,-1.99952118114817,-0.11791676903802903,-0.778953507859973,0.928850255668428,-0.66417115065347,-1.03955744198811,0.8497759384905531,1.12192240974491,-0.537404152666801,-0.257465693932662,-0.3578869705507129,-0.64103662862858,1.04203102497415,-0.4355103785985879,-0.74597250511032,0.492923455472935,0.118740988421903,0.3889260000296621,1.34091137086545,-0.22459701954352496,0.109869331296712,-0.292472068437468,-0.204521050566863,-0.398900058392125,-0.438558372424388,64.05,0
128691.0,-0.22748995273363695,1.13141131016305,2.04814998298166,4.44126002932317,-0.100564108350289,1.03447770245401,-0.206112228720436,0.4372529530653971,-1.4789529052863002,1.77376612932771,0.310559402879894,-0.421555841817775,-0.669426265999183,0.157155093994124,0.0298629708709282,0.255470886923459,-0.10729147275016,1.1608357203660802,1.1927995275245602,0.312013942618437,0.34956399721419,1.19714747938254,-0.102935129469417,0.0746614212923647,-0.7296266615245021,0.4793609234353201,0.48355065173492,0.261289397061495,16.01,0
146022.0,0.908636658181293,2.84902401493181,-5.6473429633634105,6.00941477810058,0.216656395035464,-2.3970144239729305,-1.8193078859396896,0.338526987742346,-2.8198827729788705,-4.06309810827338,2.94119009271712,-6.15136219091534,-1.9895285352500096,-9.150951005620973,-0.604289998808266,-1.9522903998446297,-2.8925553322252595,-0.912057960709434,-1.56373996709776,0.241921294746754,0.407260461266497,-0.397434852530952,-0.0800058534116311,-0.168596545191964,0.465058497798457,0.210509756241616,0.648704799002062,0.360224330288316,1.18,1
127460.0,-0.409575582818708,0.739298970943332,-0.0535362991851671,0.5412766656972611,1.4473622762086498,-0.521048754000175,1.2554027103496102,-0.111705673804132,-0.513492846695394,-0.379697464040661,-1.6347293297207002,-1.06343294094119,-1.87755712428737,0.7885010462460609,-0.401276599333817,-0.8059376680141609,-0.0234359130391806,-0.113854068307489,0.290142797928984,-0.100935300015259,0.132625522833806,0.320221757654921,-0.251842554804727,0.481421295064406,0.296599800080199,-0.4638805249627391,0.11368549596819802,0.15622778084897698,28.4,0
125658.0,0.22441446667427895,2.99449857558056,-3.43245819570533,3.98651893184362,3.760232948919741,0.165640145963465,1.09937770884947,-0.654557103379097,-2.43541565257984,-2.2767330733904703,1.84607851719332,-1.96119460001748,-0.851166387195622,-7.12231638408937,1.01960490036808,2.13101467212875,6.443649144602031,1.59253819138457,-3.68190355226504,-0.20084628074101,0.4913371248013561,-0.984222622736636,-0.421979358037133,-1.0480578940284,0.7264115196278459,0.26862463804569,0.28368947405292405,0.419101636371901,0.0,1
138942.0,-2.35634817171224,1.74636046414013,-6.374623620596348,1.7722054455123002,-3.4392937964084305,1.45781106507128,-0.362577080151496,1.44379091605937,-1.92735886131488,-6.56465926230671,2.4507521592725,-5.69407428254804,-1.15546908515323,-7.13215063894307,-0.05962781000778401,-4.59657658277775,-5.5220880540875985,-3.5290655977144,-0.6633708009200029,0.194809814636999,0.857941843268412,0.62120338692579,0.964816561119457,-0.619437275613569,-1.7326127517271497,0.10836113458480197,1.13082816380553,0.415702789405836,727.91,1
68207.0,-13.1926709562391,12.785970638297998,-9.90665002092758,3.32033688288942,-4.8011759323010486,5.760058556185559,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.0525023671385805,4.40680552357904,-4.61075647740608,-1.9094879697081104,-9.07271093398351,-0.226074450896345,-6.2115574821248485,-6.24814535335983,-3.1492466947009503,0.0515761185277783,-3.4930499151944603,27.2028391573154,-8.88701714094871,5.303606903769981,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.9394073627588772,1.0,1
128691.0,-5.54542746110855,5.32902033716611,-2.73753947703849,-2.8714925893195296,0.7972584582385291,-1.4927092035082,2.52514332517733,-1.21003930854783,5.16462585555768,9.034018995636199,1.6762818667885602,0.369989087809784,-0.0822802550791146,-2.26522715466723,-0.32026182632314304,-1.47918144006272,-1.63614757912534,-0.41224084000372,-0.464777583292797,3.68927069039294,-0.88486564621898,0.7145915838141759,-0.27404074489117497,-0.3770515634513429,0.780918171874989,-0.106992756210363,0.8293270446423149,-0.863442939276793,6.16,0
139951.0,-2.92194437582996,-0.228062380877632,-5.87728864550113,2.20188352154659,-1.93543987294876,0.631140872429647,-1.24510634194653,1.51134802001741,-1.89998665663916,-6.4282308302230895,4.229154264034831,-5.29231414644205,-0.888086758827616,-7.672250311687808,0.547571031984509,-4.30705980241373,-5.70117436362661,-1.7728029372439,-0.193132205838334,2.2307348721579503,1.4416222749673,0.895527948704547,1.38551112812,-2.02802422921896,0.50913097167708,0.172642921018111,0.7267810122814878,0.23451392249695896,723.21,1
128492.0,-1.13584766777406,0.13718943654350502,1.72921994828003,-0.206472498132267,-0.6485095341957751,0.8561252233879,1.08228271040514,-0.0217231903814463,0.5993225516685879,-1.2343791635642198,-1.80798068464107,0.2914306942672381,0.62924706184399,-0.76988719158895,-0.465454746166436,-0.24717236189408895,-0.282428749011692,0.0183184680539525,1.02082193867785,0.00436398246248862,-0.272499899280519,-0.475451887055729,-0.268404227977901,-0.632024564964161,0.525463789699298,-0.305717842660333,0.108061690970206,-0.00990320480170727,247.0,0
55618.0,-7.4279242314783005,2.94820920837905,-8.67855038407896,5.18530347959595,-4.761089972616911,-0.95709501604379,-7.77337978477431,0.7173092737811909,-3.68235923846278,-8.40315026242229,5.70520550718269,-8.6407464115182,-1.60292501896209,-9.46613912320431,0.137324186945341,-7.30324272860725,-12.4480392359586,-4.33283424125087,2.35202964025176,-0.123085015912889,-0.299847070706951,0.610478813685703,0.789022761446755,-0.5645119395094521,0.201195825477742,-0.111225430586455,1.14459850910478,0.102279545438297,130.44,1
21046.0,-16.9174682656955,9.66990017304097,-23.736443410521602,11.8249902296814,-9.83054822917941,-2.51482887310345,-17.290656674821598,1.8204078670595,-6.2649034878478895,-12.916636109170899,9.567110295213972,-13.7170673789468,0.8995407059156311,-13.2729650621928,-0.4022600442663121,-7.754094059366831,-11.644603205886199,-4.741302709624071,0.5846259726745799,0.996745095162688,-2.33611095619483,0.972754726208974,1.2418658116806298,-1.05108624820763,0.0380090796054737,0.672317065099677,2.10847085205046,-1.42124325273233,1.0,1
127439.0,2.00000399857561,-1.08280410107012,-0.0143213808085974,-0.517728758590144,-1.2191768685413,0.260712650139645,-1.3293442720462,0.18316264435476806,-0.0981162413260827,0.917303679964534,0.754747171905663,1.15074590560677,1.23373852745527,-0.42972995044471296,-0.154554667471415,-0.686288474688276,-0.6734624676608362,1.74747610920615,-0.775296581404027,-0.4365251903538279,-0.278987918120007,-0.2782555544370061,0.406308115489661,0.7672209828442108,-0.711249328939588,0.4009868913712,0.00311865992921387,-0.0297144458301838,36.68,0
128421.0,-0.525834709644558,-1.37632638249573,2.86785354529735,-1.7305022828721202,-1.5359407194518102,1.79554561824422,-1.9459450015062,0.768769584393244,-0.745045174229386,0.6886878926032591,-0.9422477867632858,-0.883136751022407,-0.666751146652981,-1.5524144763540102,-2.06146202666544,-0.867553231923712,0.998403565675323,1.36357484842161,1.7801645259476,-0.0825195728684986,-0.0391586496295176,0.561422892484014,-0.348163818927468,0.215569257696517,0.34105515894542404,0.310363272360614,0.150027387021037,0.0777349207164137,27.45,0
128416.0,-0.914584832408774,-1.06242849859546,0.238729280822874,-1.88253689262109,2.42819047903631,0.6054292959454101,-0.176699734256257,0.232530474492621,-1.6159943840645803,0.466233110005675,1.17234809425618,-0.494099968657846,-0.506922001108584,0.217017319919344,0.122734146458505,-0.308638188384896,0.871302714006267,-2.12147140374832,0.423705961990845,0.393149908809155,0.476825967846019,1.22288029942178,-0.18429277448953,-0.6890337376669828,0.156736553202754,0.112774760175487,-0.0884736571150735,-0.113955591588802,9.04,0
128413.0,0.0280891572581413,0.670246179294594,0.812059246168857,-0.381979622939288,0.102756899466105,-1.6756096354337,1.1146125770899298,-0.424044697770214,0.18971765229614604,-0.164736469705593,-0.19839515557308104,-0.15023913192785698,-1.10707930253841,0.146651030859153,-0.333065878974169,-0.3945893712588479,-0.13283051044222802,-0.9506926940466128,-0.409050429299589,-0.0410936194526538,-0.259348569718456,-0.461594115495704,0.16217844959990102,0.898608396416691,-0.664049940589795,0.05771846025699901,0.0766586456361764,-0.117275760459968,1.98,0
128418.0,2.02066506935855,0.12162709471634,-1.6010393085281798,0.344147320814571,0.39031859773371,-0.6619237963996899,0.0910963777299673,-0.105972179332278,0.208968690893434,-0.21162388280938504,1.31259196800291,0.941348947003254,0.0299406322638581,-0.6533469510278871,-0.518184419898443,0.4541811048555751,0.28605436660175104,0.116171243284337,0.271513294562078,-0.14738927754269798,-0.300177016035203,-0.7904102908698749,0.350290732529833,0.67203282305422,-0.310082778337604,0.14239004893282994,-0.0655605272691361,-0.038702877604241,0.89,0
153653.0,-5.19249642644832,3.16472117285823,-5.04767906023322,2.24659736005894,-4.01178140454907,-0.6389080449057011,-2.8734632693304403,1.57631757306221,-2.86198599107206,-2.1204575946932303,1.86359573670074,-3.62025176254298,-1.48071442178696,-1.5833434054393605,-1.23046922211011,-1.20229796977375,-6.167636538030231,-2.6515390485657298,0.0135877061935761,-1.85046996353398,1.16724379365826,-1.00661749345659,0.774561804390922,0.063396916565373,-0.390657771499997,1.8847406746985,-1.74255751463748,-0.08221593472572,247.86,1
128665.0,1.9896450811004296,-0.278832144425023,-1.32895994734324,0.269425067965814,0.0716692222232287,-0.571114764388893,0.0668240346053386,-0.102793168967907,0.475874927365067,0.232713129972754,0.41715691686482703,0.570799203372919,-0.8773960653511751,0.5984155049743629,-0.751308895288028,0.0348869637973241,-0.476526028395943,-0.24825561100507695,0.57211653342483,-0.216893470893636,-0.213058690242293,-0.563629380528536,0.21729758476737496,-0.473495911727165,-0.223998915353538,0.286830229908428,-0.0846632599456053,-0.0755691324403409,27.69,0
128628.0,2.00349058360084,-0.482780266217739,-0.6321291473067979,0.176901398844254,-0.27080097637590195,0.287087240215642,-0.720924087773689,0.146145366268462,1.27660675140832,0.00434877060458336,-0.197118333047609,0.849062843811913,0.228734297528468,-0.0664610238170849,-0.154375025214654,0.565316655227267,-1.11961158639112,1.02108454692267,0.439565369050789,-0.176366363077046,0.17895733881766895,0.7452456945815541,-0.0195201333228117,-1.01112335858772,0.00951704781694618,-0.169521059413758,0.0367352652620966,-0.0567123976854348,9.99,0
128539.0,-0.8815825306446409,0.877476789155802,-2.69804803979456,-2.08087806352334,0.12775955497860195,-2.35301282925257,0.648707270208307,0.23267231042785,-1.19582314909318,0.692710251693801,-1.4591515902684098,-0.837766455708485,-0.6514647156473771,0.9291194458742108,-1.5579852895840702,0.4951756875058039,0.463665653130769,-1.55619300817273,-0.19875932700016305,-0.0949154069831168,0.669729992557629,2.02141208285941,0.0324334295197647,0.12021210756731697,-0.857404486100913,-0.115869396480845,0.531817684787216,0.27723030151718,10.0,0
91524.0,1.95485173775774,1.63005630331209,-4.33719968092597,2.37836729179698,2.11334786136033,-1.5838506667311298,0.65374545254113,-0.192892012453504,1.21760825458778,-2.8290982053898994,3.50456779253823,-3.9181998797616,-1.01579192974001,-4.7045087050312,-0.968553075532043,1.85477191713001,6.02439676670687,3.5312503347779103,-1.1962847755939,-0.230640095367639,-0.474437304644058,-0.9746246662736658,-0.0481545042172499,-0.0235242678879109,0.362192024107476,-0.5707092669400761,0.0256187202949634,0.0818803891570235,1.0,1
128381.0,1.7160389034066,-1.7326073010494598,-1.05623409274112,-0.6992544612219721,-1.09723344363838,-0.364545368649818,-0.637088278658402,-0.0999425493217634,0.0953902839941739,0.642406697258166,-0.9365709359210552,-0.8951580316272579,-0.513030518520481,-0.20236944107930704,0.286868170937217,1.11370955182119,0.248427172825265,-1.2309283297499098,0.432261488389925,0.42565768659304093,0.348805174666351,0.466890459488529,0.0146400230725798,0.6874590821056751,-0.273554125017693,-0.22798293018859506,-0.0505724517231463,-0.00380333681690963,251.0,0
129668.0,0.7533560124211178,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.3165959458644498,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.020578970970202,0.309601855257659,-2.6177669602824505,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.18769685024010305,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2.0,1
127444.0,-1.02164421539611,-1.6327778619108897,0.2902803866766551,-1.57428509811849,-1.96694418571414,0.7836390810110592,2.08207337309873,-0.103401329100138,-1.17444665337797,-0.4821527339107229,0.31261830158166404,-0.17007509521966502,0.133007866076,-0.374416841577572,-1.57975219003126,1.28438639982461,-0.133027849145382,-0.8643231852061001,1.07027950153928,1.33669009708957,0.28020217880295,-0.25051129600259403,1.4695571376406005,-0.440329660880095,-0.639127227859429,-0.681059227729639,-0.0142330478343753,0.227213898032298,604.88,0
128632.0,-1.47233841851365,-2.22280322042862,-1.5952461975481698,0.848182705612524,-8.063258664278571,5.47104532811225,7.8480245809023215,-1.30284332036149,-1.49978062048291,-0.396749642262271,0.846638680075525,-0.590533285427345,-0.127207291328752,-0.150940181559013,0.831321156923167,-1.94010619446646,0.393772356174292,1.9891088825026295,2.25802310778453,0.230142270558194,-0.7537270197457869,-1.06357335601647,1.64459403712448,0.6607387114776191,-0.792919370013766,-0.39624316605830295,0.745875155866527,-0.48361439409689,1933.04,0
91075.0,-1.85506070184998,1.55496360697718,-1.40580882850107,0.669327345741316,-0.280229520106465,1.17865246733203,-3.45997906611492,-2.81515495312599,1.24222876512242,-4.15635447965382,2.2094407518592303,-5.122314109311031,0.66129710617156,-3.10393771952109,-2.41086973192388,-2.42501563217886,-3.96062268909989,-0.125017788038036,0.60039728842723,0.536916458029193,-0.0953083066630984,0.94662891847112,-0.297402959067305,-0.368343891207103,0.19873115628735896,-0.0785905919566464,0.366709355889324,0.0737667168278096,38.76,1
